Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,1
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Bachelors,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,3,Any,Any,No,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,1
Any,Any,Any,Any,Any,Any,Any,Any,0
Any,Any,Any,Any,Any,Any,Any,Any,0
